SMILES,CID
[Na+].CC1CCC(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)C(C)(C)C1,23673682
[Na+].[Na+].CCCCCCCCCCCCOC(=O)Nc1ccc(c(c1)N=NC2C(=NN(C2=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O)C)[S]([O-])(=O)=O,5362577
Nc1ccc(Cl)cc1C(=O)c2ccccc2,12870
CCOP(c1ccccc1)c2ccccc2,69754
CC(C)CCCCCC(=O)NCCCCCC(O)=O,166214
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3OC4(C)CC[C@@H]1[C@@]23OO4,456410
O=C(OCC1CO1)c2ccc(cc2)C(=O)OCC3CO3,111271
CCO[P](=O)(OCC)OC=C(Cl)Cl,66145
Nc1ccc(cc1)[S](=O)(=O)Nc2sccn2,5340
[Na+].CC(O)C([O-])=O,23666456
CC(C)C(N)C(O)=O,1182
CC(O)C(N)C(O)=O,205
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,6291
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,4115
Oc1ccc2C(=O)c3ccccc3C(=O)c2c1O,6293
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,6294
Clc1ccc(cc1)C(=C(Cl)Cl)c2ccc(Cl)cc2,3035
CCc1ccc(cc1)C(C(Cl)Cl)c2ccc(CC)cc2,6295
[Na+].[Na+].[Na+].[Na+].Cc1cc(ccc1N\N=C/2C(=O)c3c(N)cc(cc3C=C2[S]([O-])(=O)=O)[S]([O-])(=O)=O)c4ccc(N\N=C/5C(=O)c6c(N)cc(cc6C=C5[S]([O-])(=O)=O)[S]([O-])(=O)=O)c(C)c4,9562061
ClC[S](=O)c1ccccc1,81624
CC(C)(C)CC(C)(C)Nc1nc(Cl)nc(Cl)n1,6430809
C[As](I)I,23612
CC(CO)CCC1CC=C(C)C1(C)C,166220
NCCCN1CCN(CCCN)CC1,81629
C\C(=C/c1ccc(O)cc1)c2ccc(O)cc2,5282240
CC(Oc1ccc(Oc2ccc(cc2)C(F)(F)F)cc1)C(=O)ON=C(C)C,3036772
[Na+].[Na+].Cc1c(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)cc(cc1Nc5nc(F)nc(F)c5Cl)[S]([O-])(=O)=O,166224
OC1CCCCCCCCCCC1.O[N+]([O-])=O.O=C2CCCCCCCCCCC2,160066
CC(C)CCCCCCCOCCCNCCCN,174951
CC(C)CCCCCCCCOCCCNCCC#N,3085734
[Na+].[Na+].[Na+].Cc1c(Nc2nc(Cl)nc(Nc3ccccc3[S]([O-])(=O)=O)n2)c(C)c(c(C)c1Nc4cc(c(N)c5C(=O)c6ccccc6C(=O)c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O,166254
[H+].[Cl-].NC(=N)SCc1ccc(Cl)cc1Cl,12526767
[Na+].[Na+].Cc1cc(C)c(c(C)c1Nc2cc(Oc3ccc(cc3[S]([O-])(=O)=O)C(C)(C)CC(C)(C)C)c(N)c4C(=O)c5ccccc5C(=O)c24)[S]([O-])(=O)=O,11969493
CN1CCCN(C)C1=O,81646
Cc1onc(N[S](=O)(=O)c2ccc(N)cc2)c1,5329
OC(=O)c1c2ccccc2cc3ccccc13,2201
CN(CCC#N)c1ccc(cc1)C=CC2=[N+](C)c3ccccc3C2(C)C.[O-][S]([O-])(=O)=O,6441353
CC1=C(\C=C\C(C)=C\C=C\C(C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\C2=C(C)CCCC2(C)C)C(C)(C)CCC1,5280489
CCOCCCN[S](=O)(=O)c1ccc(Oc2cc(O)c3C(=O)c4ccccc4C(=O)c3c2N)cc1,166283
CCCCCCCCCCCCCCC(CO)CCCCCCCCCCCC,3018340
CC(=O)OC[C@H]1CCC=C(CCC=C(C)C)C1,3085812
Brc1ccc(cc1)c2cc(Br)cc(Br)c2,155722
[O-][N+](=O)c1cc([nH]n1)c2cccnc2,135408742
COC1=C(Oc2ccccc2C1=O)c3ccccc3,146013
CCC(C)(C)c1ccc(Oc2cc(Nc3ccccc3)c4C(=O)c5ccccc5C6=C(C(=O)Nc2c46)C(=O)c7ccccc7)cc1,5748738
[O-][n+]1nc(nc2ccc(Cl)cc12)n3ccnc3,93422
[Na+].CC1=NN(C(=O)C1N=Nc2cc(Cl)ccc2Oc3ccccc3Cl)c4cc(ccc4Cl)[S]([O-])(=O)=O,23674291
CCOC(=O)C1=CNc2cc(ccc2C1=O)[N+]([O-])=O,236011
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,51605
[Na+].[Na+].[Na+].OC1=CC(=O)\C(C=C1N=Nc2ccc(N=Nc3ccc(Nc4ccc(cc4[S]([O-])(=O)=O)[N+]([O-])=O)cc3)c5c2cccc5[S]([O-])(=O)=O)=N/Nc6ccc(Nc7ccc(cc7[S]([O-])(=O)=O)[N+]([O-])=O)cc6,11979824
OC(=O)c1cc(cc(c1)C(F)(F)F)C(F)(F)F,12889
CN(C)C(=S)SCc1ccccc1,81664
[H+].[Cl-].ClCCN1CCCC1,81668
CC(C)(O/N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C[n+]3ccccc3)/c4csc(N)n4)C(O)=O,5481173
OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3018355
[NH4+].COc1cc(c(C)cc1NC(=O)CC(C)=O)[S]([O-])(=O)=O,175114
[NH4+].[Na+].COc1cc(c(C)cc1NC(=O)C(N=Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3)C(C)=O)[S]([O-])(=O)=O,175115
[Na+].[Na+].COc1cc(c(C)cc1NC(=O)C(N=Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3)C(C)=O)[S]([O-])(=O)=O,11970599
[Ca++].Cc1cc(Cl)ccc1OCC([O-])=O,3018363
O[C@@H]1CCCN2C[C@@H](O)[C@@H](O)[C@@H]12,51683
[Na+].[Na+].Nc1cc2c(cc1[S]([O-])(=O)=O)nc3c4cccc(c4c(Nc5ccccc5)cc3[n+]2c6ccccc6)[S]([O-])(=O)=O,166298
N#Cc1ccccc1N2CCCCC2,2774355
[O-][N+](=O)c1ccccc1NC(=O)c2ccccc2,69769
[Br-].CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,23705
[Na+].CN(Cc1ccc(Nc2cc(c(N)c3C(=O)c4ccccc4C(=O)c23)[S]([O-])(=O)=O)cc1)[S](=O)(=O)c5ccc(C)cc5,23673688
CO[S]([O-])(=O)=O.Cc1ccc(Nc2ccc(NCCC[N+](C)(C)C)c3C(=O)c4ccccc4C(=O)c23)cc1,166323
CC(=C)C(=O)OCCCCCCCCCCCCOC(=O)C(C)=C,175191
Oc1ccccc1C(S)=O,81697
O=C1NC(=O)N(Cc2ccccc2)C(=O)C1c3ccccc3,166340
CCNc1nc(Cl)nc(NC(C)CC)n1,23712
COC(=O)c1cc(Cl)cc(N)c1Cl,23714
CC(CCNC(=O)OCCOC(=O)C(C)=C)CC(C)(C)CNC(=O)OCCOC(=O)C(C)=C,170472
CSc1nc(NC(C)C)nc(NC(C)C)n1,4929
CCCCCCCCCCCCOCC,96386
CCCCCCCC/C=C/CCCCCCCCNC(=O)CCCCCCC\C=C/CCCCCCCC,6442040
CCOC(=O)C1CCC(CC1)C(=O)OCC,254555
CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2snc(n2)c3ccccc3.CO[S]([O-])(=O)=O,155757
[H+].[Cl-].CN(C)C(CSC(N)=O)CSC(N)=O.ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,155759
CCCO[P](=O)(OCCC)Oc1ccc(SC)cc1,23717
[Na+].[Na+].[Na+].Cc1c(Nc2nc(Cl)nc(Nc3cccc(c3)[S]([O-])(=O)=O)n2)c(C)c(c(C)c1Nc4cc(c(N)c5C(=O)c6ccccc6C(=O)c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O,166361
CC(C)=CC1C(C(=O)OCN2C(=O)CN(CC#C)C2=O)C1(C)C,123622
[Na+].[K+].Nc1c(cc(NC2CCC(CC2)Nc3nc(F)nc(Nc4cc(ccc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)n3)c5C(=O)c6ccccc6C(=O)c15)[S]([O-])(=O)=O,166395
Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO)C[C@H]3O,6303
Nc1ncnc2nc[nH]c12,190
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,896
CC[C@H](C)[C@H](N)C(O)=O,6306
NC1=NC(=O)c2[nH]cnc2N1,135398634
[H+].[Cl-].CCN(CC)CC(=O)Nc1c(C)cccc1C,6314
NCCCOCCCCOCCCN,81729
CO[S]([O-])(=O)=O.CN(N=CC1=[N+](C)c2ccccc2C1(C)C)c3ccc(C)cc3,166404
[Na+].[Na+].Cc1cc(Oc2cc(C)cc(c2)[S]([O-])(=O)=O)cc(c1)[S]([O-])(=O)=O,175398
Cc1sc(N)nc1,351770
CCCC(=O)CC(C)=O,23732
CC(C)C(=O)CC(C)=O,138984
CCCCCCCCCCCN,81742
CCCCC(CC)CO[P](O)(O)=O.OCCNCCO,175406
CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccc(C)cc1,12898
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)c2ccccc2,12900
[Na+].CC(C)(Oc1ccc(Cl)cc1)C([O-])=O,23696751
CO[P](=S)(OC)SCN1C(=O)c2ccccc2C1=O,12901
CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,12902
[K+].[K+].[K+].[K+].[O-][P]([O-])(=O)O[P]([O-])([O-])=O,23740
CCCCCCCCCCCCCCC1CO1,23741
[Fe+3].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O,110963
C[S](=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl,114811
[O-]C(=O)Cc1ccc(CC([O-])=O)cc1,6950532
CN(C(=O)COc1sc2ccccc2n1)c3ccccc3,91716
N#CCN(CC#N)CC#N,81762
CCOCCOCCOC(=O)C=C,81766
CCCCOCCOCCOC(=O)C(C)=C,81768
CC(C)(CN)CN,81770
CC(C)CCCCCCCCCCCCCCC(O)=O.OCC(O)COCC(O)CO,3037295
O[C@@H]1CCC(=O)O1,2733691
COCC(=O)Nc1c(I)c(C(=O)NCC(O)CO)c(I)c(c1I)C(=O)N(C)CC(O)CO,3736
[Na+].[Na+].Nc1ccc(\C=C\c2ccc(N)cc2[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O,5284377
[Na+].CO\N=C(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)CSC3=NC(=O)C(=O)NN3C)\c4csc(N)n4,23679441
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CCC2=O,92834
Cc1ccc(cc1[S-])C(C)(C)C,7015566
Clc1csc2ccccc12,96234
[Na+].[Na+].[S-]SC([S-])=S,81800
CCCCOC(=O)OCCOCCOC(=O)OCCCC,251329
CCc1ccccc1NC(=O)c2cccc(c2O)[N+]([O-])=O,259820
[O-][N+](=O)c1ccc(NC(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)c(c1)[N+]([O-])=O,298942
Cc1ccc(NC(=O)c2cc(cc(c2)[N+]([O-])=O)[N+]([O-])=O)cc1Cl,306536
[O-][N+](=O)c1cccc(c1)C(=O)Nc2ccccc2Cl,347756
Cc1c(Cl)cccc1NC(=O)c2cccc(c2O)[N+]([O-])=O,332278
Cc1cccc(Cl)c1NC(=O)c2cccc(c2O)[N+]([O-])=O,255921
CCCCC(CC)CCC(C)c1ccc2cccnc2c1O,166430
CC(=O)Nc1ccc(Sc2ccc(NC(C)=O)cc2)cc1,232562
CC(C)NC(=O)C(=O)NC(C)C,245845
CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC.[O-][N+]([O-])=O,166432
COc1ccc2nc([nH]c2c1)[S](=O)Cc3ncc(C)c(OC)c3C,4594
[O-][N+](=O)c1ccc(CCc2ccc(cc2)[N+]([O-])=O)cc1,69776
CCCCC(CC)C(=O)OCC(COC(=O)C(CC)CCCC)OC(=O)C(CC)CCCC,110973
[Al+3].[O-]C=O.[O-]C=O.[O-]C=O,62632
C[Si](Cl)(Cl)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,123573
CC(OC(=O)Nc1ccccc1)C(O)=O,51886
CC(C)OC(=O)N(C)c1ccccc1C,51897
CCOc1ccc(NC(=O)OC(C)C)cc1,51903
[Na+].OCCN1CCN(CC1)CC[S]([O-])(=O)=O,2724248
[Na+].CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C([O-])=O)c1I,23672589
C[NH+](C)Cc1ccccc1.F[As-](F)(F)(F)(F)F,52340
CCCCCCCC(=O)NO,23846
Nc1ccc(cc1)C(=O)NCCC([O-])=O,6927053
CCCCCCCCN(C)C,16224
[H+].[Cl-].Clc1ccncc1,81852
[Na+].CCCCCCCC/C=C/CCCCCCCC(=O)NCC[N+](C)(CCO)CC(O)C[S]([O-])(=O)=O.CO[S]([O-])(=O)=O,6441845
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,5578
[Na+].CCCCCCCCCCCC(=O)OCC[S]([O-])(=O)=O,23668826
CCCCC(O)C#C,93050
CNC(/NCC[S](=O)Cc1oc(CN(C)C)cc1)=C\[N+]([O-])=O,3033889
COc1ccc(cc1)C(C(Cl)Cl)c2ccc(OC)cc2,81869
Cc1cc2Cc3cc(C)cc(C4CCCCC4)c3OP(O)Oc2c(c1)C5CCCCC5,166434
[F-].[F-].[F-].[Sn+3].NN,6328428
CCCCCCCCCCN(C)CCCCCCCCCC,81880
CCB(CC)OC,522516
CCCCOC(=O)CO,81882
CCCCCCCCCC(C)(C)SSC1=NNC(=S)S1,3037243
CCCCCCc1cccc(O)c1CCCCCC,3057224
CCCCC[NH2+]CCCCC.F[B-](F)(F)F,52849
CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]2[C@H](C)OC(C[C@@H]2OC)O[C@H]\3C(C)/C=C\C=C/4COC5[C@H](O)C(=CC(C(=O)OC6CC(C\C=C3C)OC7(CC[C@H](C)CO7)C6)[C@]45O)C,6450460
OC(=O)c1ccc(Cl)cc1,6318
N(c1ccccc1)c2ccc(Nc3ccccc3)cc2,6319
CC(C)O[P](=S)(OC(C)C)Oc1ccc(cc1)[N+]([O-])=O,66151
NC(CCCN=C(N)N)C(O)=O,232
C,297
CBr,6323
CC,6324
C=C,6325
CCl,6327
CI,6328
CN,6329
C#N,768
CS,878
[B].CNC,6328035
BrCBr,3024
CCBr,6332
ClCBr,6333
OC(=O)/C=C/c1ccc(O)cc1,637542
CCCCCCCCCC1=NC(C)(C)CN1C(C)C,52887
CCCCCCCCCCCC1=NC(C)(C)CN1C(C)C,52888
Fc1ccc(cc1)C(=O)C2CCN(CC2)CCN3C(=O)Nc4ccccc4C3=O,3822
Nc1c(Cl)c(Oc2ccccc2)ccc1[N+]([O-])=O,92389
CC(C)O[P](=S)(OC(C)C)SCCN[S](=O)(=O)c1ccccc1,12932
Clc1ccccc1c2nnc(nn2)c3ccccc3Cl,73670
O=C(Nc1ccc(Cc2ccc(NC(=O)N3CC3)cc2)cc1)N4CC4,81913
O[C@H](CCC[C@H](O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,6993798
OC(=O)c1cc2c([nH]c3ccccc23)cn1,173262
COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)cc(C)n2,52997
Cc1cc(C)nc(NC(=O)N[S](=O)(=O)c2ccccc2C(O)=O)n1,52998
COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)nc(OC)n2,52999
[Ti+4].CC(C)C[O-].CC(C)C[O-].CC(C)C[O-].CC(C)C[O-],165601
[N-]=[N+]=Nc1ccc(cc1)N=C=S,194577
[Al],5359268
[Dy],23912
CC(C)c1ccc(cc1)c2cc(Cl)cc(Cl)c2,173276
[Ir],23924
[La],23926
[Pb],5352425
[Li],3028194
[Lu],23929
[Mg++],888
[Mn],23930
[Hg],23931
[Np],23933
[Nd],23934
[Nb],23936
[Os],23937
[Pd],23938
[Pt],23939
[K+],813
[Pr],23942
[Re],23947
[Rh],23948
[Rb],5357696
[Ru],23950
[Sm],23951
[Sc],23952
[Si],5461123
[Ag],23954
[Na+],923
[Sr],5359327
[Ta],23956
[Tb],23958
[Tl],5359464
[Th],23960
[Tm],23961
[Sn],5352426
[Ti],23963
[W],23964
[As],5359596
[Ba],5355457
[Be],5460467
[B],5462311
[Cd++],31193
[C],5462310
[Ce],23974
[Cs],5354618
[Cr],23976
[Cu],23978
[Er],23980
[Eu],23981
[Gd],23982
[Ga],5360835
[Ge],6326954
[Au],23985
[Hf],23986
[U],23989
[V],23990
[Yb],23992
[Y],23993
[Zn],23994
[Zr],23995
[Bi],5359367
[Ca],5460341
[In],5359967
COC(=O)C(=Cc1ccc(OC)cc1)C(=O)OC,100478
NC(=O)c1ccc(NC(=O)c2ccc(N)cc2)cc1,3018508
O=[Te]=O,62638
O=[Se]=O,24007
O=[S]=O,1119
O=[S](=O)=O,24682
[Pb++].[O-][S]([O-])(=O)=O,24008
[Tl+].[Tl+].[O-][S]([O-])(=O)=O,24833
O.[Zn++].[O-][S]([O-])(=O)=O,62639
O.O.O.O.O.O.O.[Zn++].[O-][S]([O-])(=O)=O,62640
[Zn++].[Zn++].[O-][P]([O-])(=O)O[P]([O-])([O-])=O,62641
S=[Se],24011
[Cl-].[Cl-].[Cu++],24014
[Cl-].[K+],4873
[Li+].[Cl-],433294
N[P](N)(=O)Oc1ccccc1,81954
CCN(CCO)CCCC(C)=O,3018517
CCC(=O)Oc1ccc(cc1)c2ccccc2,252568
CCOC(=O)C(C)CC,24020
Clc1ccc(cc1)C(OC(c2ccc(Cl)cc2)c3ccc(Cl)cc3)c4ccc(Cl)cc4,53054
CCCCCCCCCCCCCC(=O)OCC1CO1,346148
[O-][N+](=O)c1cc(cc(c1)[N+]([O-])=O)C(=O)Nc2ccccc2,345753
Cc1ccc2ccccc2c1O,24055
COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1.O[S](O)(=O)=O,12948
CC(C)(O)C(=O)c1ccccc1,81984
NC1C(O)Cc2ccccc12,139034
OCC[S](=O)(=O)CC[S](=O)(=O)CCO,303512
[Na+].[Na+].[O-]C(=O)CCCCC([O-])=O,24073
[Mg++].[O-][S]([O-])(=O)=O,24083
[Cl-].[Cl-].[Hg++],24085
[Rb].O[S](O)(=O)=O,16211624
[Sn++].[O-][S]([O-])(=O)=O,62643
NCCc1c[nH]c2ccc(cc12)C(N)=O,1809
Fc1ccc(cc1)C(=O)CCCN2CCC3(CC2)N(CNC3=O)c4ccccc4,5265
CC(C)OC(=O)CCCCCCCCC(=O)OC(C)C,24096
[K+].CCCCCCC(O)C\C=C/CCCCCCCC([O-])=O,23665581
CCOC(OCC)\C=C(C)\CCC=C(C)C,5365794
ClC1Cc2ccccc2C1Cl,247602
CCCOC(C)OCCc1ccccc1,61403
C=CCOC(=O)COc1ccccc1,24117
Clc1c(Cl)c(Cl)c(OC(=O)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,82006
Cc1ccc(cc1)C(=O)CC(C#N)c2ccccc2,346846
CCCl,6337
ClC=C,6338
CCN,6341
CC#N,6342
CC=O,177
CCS,6343
ClCCl,6344
FCF,6345
NC=O,713
S=C=S,6348
CSC,1068
C1CO1,6354
CCN.FB(F)F,6355
BrC(Br)Br,5558
CC(C)Br,6358
ClC(Cl)Br,6359
CC(C)C,6360
CC(C)Cl,6361
CC(C)N,6363
CC(C)S,6364
CC(Cl)Cl,6365
ClC(Cl)=C,6366
CC(Cl)=O,6367
CC(F)F,6368
FC(F)=C,6369
N.CC=O,60965
FC(F)Cl,6372
FC(F)F,6373
IC(I)I,6374
CN(C)C,1146
C[N+]([O-])=O,6375
C[Si](Cl)Cl,6327386
CC1CO1,6378
[Cl-].C[N+](C)(C)C,6379
[OH-].C[N+](C)(C)C,60966
C[As](C)(O)=O,2513
ClC(Cl)(Cl)Br,6383
CC(C)(C)N,6385
CC(C)(C)O,6386
CC(C)(C)S,6387
CC(F)(F)Cl,6388
FC(F)(Cl)Cl,6391
C[Pb](C)(C)C,6394
C[S](O)(=O)=O,6395
C[Si](C)(C)C,6396
C[Si](C)(Cl)Cl,6398
CCC(C)(C)C,6403
CC(C)(C)CO,6404
CCC(C)(C)O,6405
CC(C)(O)C#N,6406
ClC(Cl)(Cl)C=O,6407
OCC(F)(F)F,6409
CC(C)(C)OO,6410
Cl[Si](Cl)(Cl)C=C,6413
[O-]C(=O)C(Br)(Br)Br,6414
CC(=O)C(C)(C)C,6416
CC(C)(C)C(O)=O,6417
CC(Cl)(Cl)C(O)=O,6418
OCCOc1ccccc1c2ccccc2,24127
CCCCCCCC\C=C\CO,5365004
CCO[P](=O)(OCC)C(O)c1ccccc1Cl,348508
Cc1cc(C)cc(OCCC(O)=O)c1,348583
CC(/CCC1=C(C)CCCC1(C)C)=C\CCC2=CC[C@@H](O[C@H]2O)C3=CC(=O)O[C@H]3O,6437368
CC1=C(/C=C/C(C)=C/C[P+](c2ccccc2)(c3ccccc3)c4ccccc4)C(C)(C)CCC1.[O-][S]([O-])(=O)=O,6441275
[O-][N+](=O)c1ccc(cc1)C(=O)Oc2ccc(Cl)cc2,347983
CC12CCCC(C)(CC1)C2=NO,166450
CCC[S](=O)(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,53174
[Li+].[Na+].COc1cc(N=Nc2cc3c(cccc3[S](O)(=O)=O)c(c2)[S](O)(=O)=O)c(C)cc1N,156825
[Na+].[Na+].[Na+].[O-]C(=O)C1=NN(C(=O)C1N=Nc2ccc(NC(=O)c3ccc4nc(Cl)c(Cl)nc4c3)cc2[S]([O-])(=O)=O)c5ccc(cc5)[S]([O-])(=O)=O,166456
[H+].[H+].[H+].[Cr+3].[O-]c1ccc2ccccc2c1N=Nc3c([O-])cc(c4ccccc34)[S]([O-])(=O)=O.[O-]c5ccc6ccccc6c5N=Nc7c([O-])cc(c8ccccc78)[S]([O-])(=O)=O,159862
Cc1ccc[n+](c1)C2=C(C)/C(=N/Nc3ccc(NC(=O)c4ccc(N\N=C\5C(=O)NC(=O)C(=C5C)[n+]6cccc(C)c6)cc4)cc3)C(=O)NC2=O,3086023
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n2ccnc2.COC(=O)Nc3[nH]c4ccccc4n3,156330
Fc1cc(Cl)ccc1CC#N,2736569
C[N+]1([O-])CCOCC1,82029
CC(C)(C)CCl,12956
NC(=O)[C@@H]1CCC[NH2+]1,6950540
CCO[P](=S)(OCC)Oc1cc(Cl)c(I)cc1Cl,197876
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,53232
CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,24153
N[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,69785
[Co++].[O-]C([O-])=O,10565
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]2CO)O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4N)[C@H](N)[C@@H](O)[C@@H]1O,165580
Clc1cccc(Cl)c1O[P](=O)(Oc2c(Cl)cccc2Cl)Oc3c(Cl)cccc3Cl,3826799
[Cl-].COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1.[H+],91558
CC(CC(C)(C)C#N)c1ccccc1,156605
[Li+].[Br-],82050
[Cl-].[Cl-].[Cl-].[Cl-].[Ti+4],24193
II,807
Cc1c[nH]nc1,3406
[Na+].[Na+].O[P]([O-])([O-])=O,24203
[Na+].CO[P]([S-])(=S)OC,117783
CN(C1CCCCC1)C2CCCCC2,24210
C[C@H](CCC(=O)NCCC[N+](C)(C)CCC[S]([O-])(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,107670
[Mn++].[Zn++].COCC(=O)N([C@@H](C)C(=O)OC)c1c(C)cccc1C.[S-]C(=S)NCCNC([S-])=S.[S-]C(=S)NCCNC([S-])=S,3036793
Oc1cc2ccccc2nc1C3C(=O)c4ccccc4C3=O,24228
C.CCCCCCCCCCCCO,93452
CC(Cl)C(C)Cl,24233
[Zr+4].CC([O-])=O.CC([O-])=O.CC([O-])=O.CC([O-])=O,24237
OCC1OC2OC3C(O)C(O)C(OC3CO)OC4C(O)C(O)C(OC4CO)OC5C(O)C(O)C(OC5CO)OC6C(O)C(O)C(OC6CO)OC7C(O)C(O)C(OC7CO)OC8C(O)C(O)C(OC8CO)OC1C(O)C2O,320761
CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc2c(F)c(F)c(F)c(F)c2F,53392
CCCCCC(O)\C=C\C=O,5283344
CCN(N=O)C(N)=O,12967
CCCN(CCC)C(=O)SCC,12968
Cc1cccc(O[P](S)(=S)Oc2cccc(C)c2)c1,82069
CN1C(=C(NC=O)C(=O)N(C)C1=O)N,82070
CC(C)c1ccc(O)c(c1)C(C)(C)C,24240
Cc1ccc(cc1)[S](=O)(=O)Oc2ccc(cc2)C(C)(C)C,346079
Cc1cc(C)c(c(C)c1)C(=O)[P](=O)(c2ccccc2)c3ccccc3,166480
ClC(Cl)C(Cl)(Cl)Cl,6419
ClC(=O)C(Cl)(Cl)Cl,6420
OC(=O)C(Cl)(Cl)Cl,6421
OC(=O)C(F)(F)Cl,66154
OC(=O)C(F)(F)F,6422
[O-][N+](=O)C(Cl)(Cl)Cl,6423
CC(C)(O)C(Br)(Br)Br,6424
CC(C)(O)C(C)(C)O,6425
FC(F)(Cl)C(F)(Cl)Cl,6428
CC1(C)C2CCC1(C)C(=O)C2,2537
OC1(C(=O)NC(=O)NC1=O)C2(O)C(=O)NC(=O)NC2=O,6435
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,3589
CC(=O)OC1CC2CCC1(C)C2(C)C,6448
CC(C)c1cc(c(C)c(Br)c1O)C2(O[S](=O)(=O)c3ccccc23)c4cc(C(C)C)c(O)c(Br)c4C,6450
Cc1c(Br)c(O)c(Br)cc1C2(O[S](=O)(=O)c3ccccc23)c4cc(Br)c(O)c(Br)c4C,6451
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,4737
COC1=C[C@@H](C)[C@@H]2C[C@H]3OC(=O)C[C@H]4C(=C(OC)C(=O)[C@@H]([C@@]34C)[C@@]2(C)C1=O)C,65571
OC(c1ccccc1)(c2ccccc2)c3ccccc3,6457
OC(=O)C(O)(c1ccccc1)c2ccccc2,6463
ClCC(Cl)C=C,12971
OC(C[N+]([O-])=O)C(Cl)(Cl)Cl,255797
CCCCC(CC)C(Cl)=O,79103
CC(=C)C(=O)OC(=O)C(C)=C,12974
